name  lat	long	url	url-s	url-p	username	
Centre Place barber shop	-37.816174	144.965436	 http://farm4.staticflickr.com/3137/3042627330_1d1cf6d639_q.jpg	 http://farm4.staticflickr.com/3137/3042627330_1d1cf6d639_m.jpg	 http://www.flickr.com/photos/67148357@N00/3042627330	 philosophy_rebel	
Centre Place - alone at night	-37.816174	144.965436	 http://farm4.staticflickr.com/3021/3042627128_ef57e015bf_q.jpg	 http://farm4.staticflickr.com/3021/3042627128_ef57e015bf_m.jpg	 http://www.flickr.com/photos/67148357@N00/3042627128	 philosophy_rebel	
Melbourne Graffiti - Centre Place Monkey	-37.816174	144.965436	 http://farm4.staticflickr.com/3220/2322309461_a38c843016_q.jpg	 http://farm4.staticflickr.com/3220/2322309461_a38c843016_m.jpg	 http://www.flickr.com/photos/67148357@N00/2322309461	 philosophy_rebel	
Melbourne Graffiti - Centre Place Foetus	-37.816174	144.965436	 http://farm4.staticflickr.com/3141/2322309259_718beeaca6_q.jpg	 http://farm4.staticflickr.com/3141/2322309259_718beeaca6_m.jpg	 http://www.flickr.com/photos/67148357@N00/2322309259	 philosophy_rebel	
Hosier Lane "Unwell Bunny" 2012-02-03 (IMG_0904)	-37.816162	144.969069	 http://farm9.staticflickr.com/8522/8457127494_07aa4f5a19_q.jpg	 http://farm9.staticflickr.com/8522/8457127494_07aa4f5a19_m.jpg	 http://www.flickr.com/photos/74822983@N02/8457127494	 ajhaysom	
Street Art	-37.816158	144.968948	 http://farm6.staticflickr.com/5047/5254497032_6b19ba451e_q.jpg	 http://farm6.staticflickr.com/5047/5254497032_6b19ba451e_m.jpg	 http://www.flickr.com/photos/8473570@N02/5254497032	 frans16611	
Street Art	-37.816158	144.968948	 http://farm6.staticflickr.com/5042/5254495494_6b930c719e_q.jpg	 http://farm6.staticflickr.com/5042/5254495494_6b930c719e_m.jpg	 http://www.flickr.com/photos/8473570@N02/5254495494	 frans16611	
Street Art	-37.816158	144.968948	 http://farm6.staticflickr.com/5087/5254493392_563fb71527_q.jpg	 http://farm6.staticflickr.com/5087/5254493392_563fb71527_m.jpg	 http://www.flickr.com/photos/8473570@N02/5254493392	 frans16611	
Street Art	-37.816158	144.968948	 http://farm6.staticflickr.com/5041/5254492550_f54c2d2c4e_q.jpg	 http://farm6.staticflickr.com/5041/5254492550_f54c2d2c4e_m.jpg	 http://www.flickr.com/photos/8473570@N02/5254492550	 frans16611	
AC/DC Lane	-37.816158	144.968948	 http://farm6.staticflickr.com/5285/5253879547_12ce8513ae_q.jpg	 http://farm6.staticflickr.com/5285/5253879547_12ce8513ae_m.jpg	 http://www.flickr.com/photos/8473570@N02/5253879547	 frans16611	
AC/DC Lane	-37.816158	144.968948	 http://farm6.staticflickr.com/5209/5253887685_3b839a8129_q.jpg	 http://farm6.staticflickr.com/5209/5253887685_3b839a8129_m.jpg	 http://www.flickr.com/photos/8473570@N02/5253887685	 frans16611	
AC/DC Lane	-37.816158	144.968948	 http://farm6.staticflickr.com/5086/5253887017_010528fdaf_q.jpg	 http://farm6.staticflickr.com/5086/5253887017_010528fdaf_m.jpg	 http://www.flickr.com/photos/8473570@N02/5253887017	 frans16611	
Street Art	-37.816158	144.968948	 http://farm6.staticflickr.com/5088/5253886373_cb79b6c8bc_q.jpg	 http://farm6.staticflickr.com/5088/5253886373_cb79b6c8bc_m.jpg	 http://www.flickr.com/photos/8473570@N02/5253886373	 frans16611	
melbourne - australia	-37.816157	144.972496	 http://farm8.staticflickr.com/7170/6514588031_86183c96ab_q.jpg	 http://farm8.staticflickr.com/7170/6514588031_86183c96ab_m.jpg	 http://www.flickr.com/photos/15632697@N06/6514588031	 Greenes Music	
Fisheye + iPhone + Laneway	-37.816157	144.965028	 http://farm4.staticflickr.com/3394/4601074742_755c448b72_q.jpg	 http://farm4.staticflickr.com/3394/4601074742_755c448b72_m.jpg	 http://www.flickr.com/photos/25543011@N00/4601074742	 Will Cowan	
melbourne - australia	-37.816157	144.955244	 http://farm4.staticflickr.com/3291/3127053918_de97678249_q.jpg	 http://farm4.staticflickr.com/3291/3127053918_de97678249_m.jpg	 http://www.flickr.com/photos/15632697@N06/3127053918	 Greenes Music	
robot piggy	-37.816149	144.968762	 http://farm3.staticflickr.com/2724/4465926581_9009b8b079_q.jpg	 http://farm3.staticflickr.com/2724/4465926581_9009b8b079_m.jpg	 http://www.flickr.com/photos/91256982@N00/4465926581	 mugley	
melbourne - australia	-37.81614	144.967453	 http://farm9.staticflickr.com/8065/8203321572_88bfb39bd9_q.jpg	 http://farm9.staticflickr.com/8065/8203321572_88bfb39bd9_m.jpg	 http://www.flickr.com/photos/15632697@N06/8203321572	 Greenes Music	
Bode street art Hosier Lane 2012-11-10 (_MG_6464_5_6)	-37.81614	144.968955	 http://farm9.staticflickr.com/8066/8187740086_ff208d1429_q.jpg	 http://farm9.staticflickr.com/8066/8187740086_ff208d1429_m.jpg	 http://www.flickr.com/photos/74822983@N02/8187740086	 ajhaysom	
Hosier Lane 2012-11-10 (_MG_6455-63)	-37.81614	144.968955	 http://farm9.staticflickr.com/8199/8184561308_c859676c9d_q.jpg	 http://farm9.staticflickr.com/8199/8184561308_c859676c9d_m.jpg	 http://www.flickr.com/photos/74822983@N02/8184561308	 ajhaysom	
RIP Dad 2012-10-24 (_MG_5948-56)	-37.81614	144.968955	 http://farm9.staticflickr.com/8333/8124747879_64f67c05f5_q.jpg	 http://farm9.staticflickr.com/8333/8124747879_64f67c05f5_m.jpg	 http://www.flickr.com/photos/74822983@N02/8124747879	 ajhaysom	
007/365 Down with me	-37.816123	144.96535	 http://farm6.staticflickr.com/5208/5331510181_557cc185b1_q.jpg	 http://farm6.staticflickr.com/5208/5331510181_557cc185b1_m.jpg	 http://www.flickr.com/photos/48987113@N04/5331510181	 .Yann	
Out of reach	-37.816123	144.965972	 http://farm5.staticflickr.com/4059/4714037036_6590e9eb59_q.jpg	 http://farm5.staticflickr.com/4059/4714037036_6590e9eb59_m.jpg	 http://www.flickr.com/photos/63884381@N00/4714037036	 Gerry Lefoe	
Lightboxes	-37.816114	144.968891	 http://farm5.staticflickr.com/4108/5069861671_0145981e28_q.jpg	 http://farm5.staticflickr.com/4108/5069861671_0145981e28_m.jpg	 http://www.flickr.com/photos/62387821@N00/5069861671	 stvjackson	
Paper Boy	-37.816114	144.968891	 http://farm5.staticflickr.com/4149/5070467968_368f33ac87_q.jpg	 http://farm5.staticflickr.com/4149/5070467968_368f33ac87_m.jpg	 http://www.flickr.com/photos/62387821@N00/5070467968	 stvjackson	
War Is Over	-37.816114	144.968891	 http://farm5.staticflickr.com/4086/4976907800_22fc173afa_q.jpg	 http://farm5.staticflickr.com/4086/4976907800_22fc173afa_m.jpg	 http://www.flickr.com/photos/62387821@N00/4976907800	 stvjackson	
Smoke Break	-37.816114	144.968891	 http://farm5.staticflickr.com/4146/4976290147_3778192499_q.jpg	 http://farm5.staticflickr.com/4146/4976290147_3778192499_m.jpg	 http://www.flickr.com/photos/62387821@N00/4976290147	 stvjackson	
Ginni	-37.816107	144.968976	 http://farm9.staticflickr.com/8468/8102020202_86ff33ef69_q.jpg	 http://farm9.staticflickr.com/8468/8102020202_86ff33ef69_m.jpg	 http://www.flickr.com/photos/34035117@N02/8102020202	 Emmit V	
Ginni	-37.816107	144.968976	 http://farm9.staticflickr.com/8472/8102015274_bd6c2f71eb_q.jpg	 http://farm9.staticflickr.com/8472/8102015274_bd6c2f71eb_m.jpg	 http://www.flickr.com/photos/34035117@N02/8102015274	 Emmit V	
Ginni	-37.816107	144.968976	 http://farm9.staticflickr.com/8332/8102013896_ca1aea07bc_q.jpg	 http://farm9.staticflickr.com/8332/8102013896_ca1aea07bc_m.jpg	 http://www.flickr.com/photos/34035117@N02/8102013896	 Emmit V	
GoFringe	-37.816107	144.968976	 http://farm4.staticflickr.com/3418/3280288491_ef40f53180_q.jpg	 http://farm4.staticflickr.com/3418/3280288491_ef40f53180_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280288491	 websitesarelovely	
IfThesePolaroids	-37.816107	144.968976	 http://farm4.staticflickr.com/3477/3281108992_0c954a37c0_q.jpg	 http://farm4.staticflickr.com/3477/3281108992_0c954a37c0_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281108992	 websitesarelovely	
Hyde	-37.816107	144.968976	 http://farm4.staticflickr.com/3191/3280288681_e2a5f161df_q.jpg	 http://farm4.staticflickr.com/3191/3280288681_e2a5f161df_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280288681	 websitesarelovely	
MaskedCouple01	-37.816107	144.968976	 http://farm4.staticflickr.com/3404/3281109142_2dfbcc2d02_q.jpg	 http://farm4.staticflickr.com/3404/3281109142_2dfbcc2d02_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281109142	 websitesarelovely	
ArmySkulls	-37.816107	144.968976	 http://farm4.staticflickr.com/3455/3280290829_640c9d9103_q.jpg	 http://farm4.staticflickr.com/3455/3280290829_640c9d9103_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280290829	 websitesarelovely	
BanksyRat01	-37.816107	144.968976	 http://farm4.staticflickr.com/3157/3281111390_fa8475b2b6_q.jpg	 http://farm4.staticflickr.com/3157/3281111390_fa8475b2b6_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281111390	 websitesarelovely	
BTSzeppelin	-37.816107	144.968976	 http://farm4.staticflickr.com/3370/3280291031_448a7a4580_q.jpg	 http://farm4.staticflickr.com/3370/3280291031_448a7a4580_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280291031	 websitesarelovely	
CityLights	-37.816107	144.968976	 http://farm4.staticflickr.com/3406/3280291913_32d913321d_q.jpg	 http://farm4.staticflickr.com/3406/3280291913_32d913321d_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280291913	 websitesarelovely	
FoxBubbleHead	-37.816107	144.968976	 http://farm4.staticflickr.com/3333/3281112210_bd4c57ca64_q.jpg	 http://farm4.staticflickr.com/3333/3281112210_bd4c57ca64_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281112210	 websitesarelovely	
Antilopenflattern	-37.816107	144.968976	 http://farm4.staticflickr.com/3586/3281113870_a410ca6439_q.jpg	 http://farm4.staticflickr.com/3586/3281113870_a410ca6439_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281113870	 websitesarelovely	
ExtraBeard	-37.816107	144.968976	 http://farm4.staticflickr.com/3290/3280288045_d7d1070c44_q.jpg	 http://farm4.staticflickr.com/3290/3280288045_d7d1070c44_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280288045	 websitesarelovely	
AngelDunk	-37.816107	144.968976	 http://farm4.staticflickr.com/3494/3281100812_d3ed86185c_q.jpg	 http://farm4.staticflickr.com/3494/3281100812_d3ed86185c_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281100812	 websitesarelovely	
Trainers	-37.816107	144.968976	 http://farm4.staticflickr.com/3355/3281101882_a2a0b0c1d8_q.jpg	 http://farm4.staticflickr.com/3355/3281101882_a2a0b0c1d8_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281101882	 websitesarelovely	
WorryGrenade	-37.816107	144.968976	 http://farm4.staticflickr.com/3152/3280281921_a895e73473_q.jpg	 http://farm4.staticflickr.com/3152/3280281921_a895e73473_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280281921	 websitesarelovely	
SkeletonArm	-37.816107	144.968976	 http://farm4.staticflickr.com/3412/3280284233_05f9a81abf_q.jpg	 http://farm4.staticflickr.com/3412/3280284233_05f9a81abf_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280284233	 websitesarelovely	
Movida01	-37.816107	144.968976	 http://farm4.staticflickr.com/3384/3280285647_f75aaa6870_q.jpg	 http://farm4.staticflickr.com/3384/3280285647_f75aaa6870_m.jpg	 http://www.flickr.com/photos/89052255@N00/3280285647	 websitesarelovely	
NarwhalMoustache	-37.816107	144.968976	 http://farm4.staticflickr.com/3634/3281106350_ed8f2788b8_q.jpg	 http://farm4.staticflickr.com/3634/3281106350_ed8f2788b8_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281106350	 websitesarelovely	
Movida02	-37.816107	144.968976	 http://farm4.staticflickr.com/3152/3281106122_de314cb20e_q.jpg	 http://farm4.staticflickr.com/3152/3281106122_de314cb20e_m.jpg	 http://www.flickr.com/photos/89052255@N00/3281106122	 websitesarelovely	
Australien (116)	-37.81609	144.968848	 http://farm5.staticflickr.com/4079/4754649862_b6f7a3bb3c_q.jpg	 http://farm5.staticflickr.com/4079/4754649862_b6f7a3bb3c_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754649862	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4075/4754005495_6d808ce81c_q.jpg	 http://farm5.staticflickr.com/4075/4754005495_6d808ce81c_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754005495	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4137/4754005197_15b98213c0_q.jpg	 http://farm5.staticflickr.com/4137/4754005197_15b98213c0_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754005197	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4143/4754003467_54d92bcc30_q.jpg	 http://farm5.staticflickr.com/4143/4754003467_54d92bcc30_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754003467	 liborius	
Australien (115)	-37.81609	144.968848	 http://farm5.staticflickr.com/4115/4754008927_a04a295bc4_q.jpg	 http://farm5.staticflickr.com/4115/4754008927_a04a295bc4_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754008927	 liborius	
Australien (94)	-37.81609	144.968848	 http://farm5.staticflickr.com/4135/4754014375_40d1b64e0d_q.jpg	 http://farm5.staticflickr.com/4135/4754014375_40d1b64e0d_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754014375	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4138/4754005307_45c776e960_q.jpg	 http://farm5.staticflickr.com/4138/4754005307_45c776e960_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754005307	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4117/4754005925_1bd94f9173_q.jpg	 http://farm5.staticflickr.com/4117/4754005925_1bd94f9173_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754005925	 liborius	
Australien (22)	-37.81609	144.968848	 http://farm5.staticflickr.com/4082/4754012337_69f796f394_q.jpg	 http://farm5.staticflickr.com/4082/4754012337_69f796f394_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754012337	 liborius	
Australien (108)	-37.81609	144.968848	 http://farm5.staticflickr.com/4073/4754008203_c2ed3d7e6d_q.jpg	 http://farm5.staticflickr.com/4073/4754008203_c2ed3d7e6d_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754008203	 liborius	
Australien (129)	-37.81609	144.968848	 http://farm5.staticflickr.com/4074/4754650778_77fbe4aa19_q.jpg	 http://farm5.staticflickr.com/4074/4754650778_77fbe4aa19_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754650778	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4074/4754003271_a15db88b4d_q.jpg	 http://farm5.staticflickr.com/4074/4754003271_a15db88b4d_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754003271	 liborius	
Street Art Melbourne und Sydney 206 (2)	-37.81609	144.968848	 http://farm5.staticflickr.com/4079/4754640100_a8172d534f_q.jpg	 http://farm5.staticflickr.com/4079/4754640100_a8172d534f_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754640100	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4141/4754002849_28cb050593_q.jpg	 http://farm5.staticflickr.com/4141/4754002849_28cb050593_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754002849	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4116/4754648174_9e35007187_q.jpg	 http://farm5.staticflickr.com/4116/4754648174_9e35007187_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754648174	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4075/4754003851_27a6f04b76_q.jpg	 http://farm5.staticflickr.com/4075/4754003851_27a6f04b76_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754003851	 liborius	
Australien (26)	-37.81609	144.968848	 http://farm5.staticflickr.com/4142/4754653450_2ecafb1fdf_q.jpg	 http://farm5.staticflickr.com/4142/4754653450_2ecafb1fdf_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754653450	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4118/4754648332_82739299c3_q.jpg	 http://farm5.staticflickr.com/4118/4754648332_82739299c3_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754648332	 liborius	
Australien (101)	-37.81609	144.968848	 http://farm5.staticflickr.com/4077/4754648456_d97671a715_q.jpg	 http://farm5.staticflickr.com/4077/4754648456_d97671a715_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754648456	 liborius	
Street Art Sydney 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4099/4754640550_c5c3b3a495_q.jpg	 http://farm5.staticflickr.com/4099/4754640550_c5c3b3a495_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754640550	 liborius	
Australien (109)	-37.81609	144.968848	 http://farm5.staticflickr.com/4141/4754649174_f1cd999b80_q.jpg	 http://farm5.staticflickr.com/4141/4754649174_f1cd999b80_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754649174	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4135/4754647814_d52082f1e3_q.jpg	 http://farm5.staticflickr.com/4135/4754647814_d52082f1e3_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754647814	 liborius	
Australien (130)	-37.81609	144.968848	 http://farm5.staticflickr.com/4095/4754010243_e7558695d8_q.jpg	 http://farm5.staticflickr.com/4095/4754010243_e7558695d8_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754010243	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4138/4754645486_f8a8266b37_q.jpg	 http://farm5.staticflickr.com/4138/4754645486_f8a8266b37_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754645486	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4099/4754006871_29cfa5a8c4_q.jpg	 http://farm5.staticflickr.com/4099/4754006871_29cfa5a8c4_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754006871	 liborius	
Australien (12)	-37.81609	144.968848	 http://farm5.staticflickr.com/4117/4754650078_9048cee4ac_q.jpg	 http://farm5.staticflickr.com/4117/4754650078_9048cee4ac_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754650078	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4093/4754006407_39cfe50147_q.jpg	 http://farm5.staticflickr.com/4093/4754006407_39cfe50147_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754006407	 liborius	
Australien (122)	-37.81609	144.968848	 http://farm5.staticflickr.com/4098/4754650258_b192eeafbf_q.jpg	 http://farm5.staticflickr.com/4098/4754650258_b192eeafbf_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754650258	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4074/4754005683_f4c178cb2e_q.jpg	 http://farm5.staticflickr.com/4074/4754005683_f4c178cb2e_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754005683	 liborius	
Australien (106)	-37.81609	144.968848	 http://farm5.staticflickr.com/4079/4754648774_2062575f0e_q.jpg	 http://farm5.staticflickr.com/4079/4754648774_2062575f0e_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754648774	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4079/4754001657_189def0c3d_q.jpg	 http://farm5.staticflickr.com/4079/4754001657_189def0c3d_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754001657	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4080/4754000589_398312ba0e_q.jpg	 http://farm5.staticflickr.com/4080/4754000589_398312ba0e_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754000589	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4080/4754643412_8d4b76c1b6_q.jpg	 http://farm5.staticflickr.com/4080/4754643412_8d4b76c1b6_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754643412	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4141/4754000995_1d33b7a609_q.jpg	 http://farm5.staticflickr.com/4141/4754000995_1d33b7a609_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754000995	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4075/4754002443_5625c0ff79_q.jpg	 http://farm5.staticflickr.com/4075/4754002443_5625c0ff79_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754002443	 liborius	
Street Art Melbourne 2006	-37.81609	144.968848	 http://farm5.staticflickr.com/4120/4754001333_4d69c971e2_q.jpg	 http://farm5.staticflickr.com/4120/4754001333_4d69c971e2_m.jpg	 http://www.flickr.com/photos/30214240@N02/4754001333	 liborius	
